Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler Gas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electric Power [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly) 
 01/02  01:00:00,-3.0749999999999999,-8.48853552300995,-8.391206201736147,-8.468065386993047,-8.38755946982353,-8.480933635187599,-8.292985464154706,391.8442934034407,0.0,15.993868120216535,0.0,7.043285622122909,17.248373472383766,0.0,12.356975590128798,17.394416126943555,0.0,7.144482836505745,17.25509068508123,0.0,14.60856844362354,17.387643911640809,0.0,91.84158635603524,18.94433703962202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,74.013265509705,0.0,7.22,0.0,16.08016739988585,0.0018656306781563979,-8.524501853983644,17.08764963079866,0.2230737757667906,0.0018656306781563979,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-3.0749999999999999,0.0,0.002387807960505994,11.5,-3.0749999999999999,0.0,0.002387807960505994,4.5 
 01/02  02:00:00,-3.2124999999999996,-8.366144083055389,-8.279667146764952,-8.34202303777303,-8.276399475922279,-8.351224357870319,-8.187362212455883,418.24139841612716,0.0,15.661965169282164,0.0,12.497608293849027,17.036100840656077,0.0,16.910780519532893,17.170722422925928,0.0,12.431591998362478,17.042264159532797,0.0,20.003932444874495,17.16169660579793,0.0,101.05029529049571,18.793709696741567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,74.013265509705,0.0,7.22,0.0,15.74347924350586,0.0018869985878974918,-8.395067937639066,16.750921786576268,0.2230737757667906,0.0018869985878974918,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-3.2124999999999996,0.0,0.002376891924425182,11.5,-3.2124999999999996,0.0,0.002376891924425182,4.5 
 01/02  03:00:00,-3.1125,-8.247381104893569,-8.159944800864479,-8.21927928132102,-8.15687824738327,-8.229218996609502,-8.071560229706144,451.14204571061387,0.0,15.35360751807063,0.0,20.198309952621885,16.895068415404795,0.0,23.175376136643679,17.00947956989579,0.0,19.855331002154288,16.899491755436125,0.0,27.42068052942315,16.997239977167234,0.0,110.39119184158813,18.665719441902828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,74.013265509705,0.0,7.22,0.0,15.426783188328234,0.0019074010064702807,-8.279981914573077,16.43418783983647,0.2230737757667906,0.0019074010064702807,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-3.1125,0.0,0.002321120230738321,11.5,-3.1125,0.0,0.002321120230738321,4.5 
 01/02  04:00:00,-2.9875,-8.140144475413047,-8.07400365024135,-8.125885677164718,-8.071222627913352,-8.133869105725248,-7.992094154269288,486.37587758418388,0.0,15.094836158854413,0.0,28.595817226780527,16.814302349571528,0.0,30.060741146160269,16.908015172956156,0.0,28.008029983174425,16.81816927486173,0.0,35.5576526710357,16.8919409849602,0.0,120.68005627499105,18.601277691259534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,74.013265509705,0.0,7.22,0.0,15.154461363006261,0.0019275304290882546,-8.164789466832728,16.16182863266324,0.2230737757667906,0.0019275304290882546,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-2.9875,0.0,0.0023466820909273037,11.5,-2.9875,0.0,0.0023466820909273037,4.5 
 01/02  05:00:00,-1.7374999999999999,-8.042375922847543,-7.953484480899078,-8.001911616637619,-7.950920731418483,-8.010151017376114,-7.87607234855309,519.4225918339882,0.0,14.889879992173065,0.0,33.76254462629905,16.774528516381364,0.0,33.94861939972046,16.846854887713584,0.0,33.050415646669907,16.778668968335809,0.0,40.10592366049778,16.82766430830679,0.0,124.51915274207426,18.52116594262739,0.0,4.132377051041109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.661365780235663,0.0,0.0,0.0,0.0,4.132377051041109,5.165471313801386,0.0,0.0,7.22,7.22,0.0,0.0,73.94502726814454,0.00012123550447045605,7.22,0.0,14.936124896124353,0.0019438132429709728,-8.068963189685598,16.004189620222396,0.2230737757667906,0.0019438132429709728,16.0,82.0,0.0,0.00006611238613244197,0.0,7.22,0.0,-1.7374999999999999,0.0,0.002480495553859104,11.5,-1.7374999999999999,0.0,0.002480495553859104,4.5 
 01/02  06:00:00,-1.1,-7.894529668073796,-7.768988410358424,-7.834083913735022,-7.766029977080773,-7.8479713876339629,-7.684193771400838,542.5771079100956,0.0,14.745223164430549,0.0,33.414829077480508,16.76231423745453,0.0,33.19841681491201,16.82395285555188,0.0,32.71679689949846,16.766570206709024,0.0,39.16814151321563,16.804131004209148,0.0,121.3347934210596,18.45241696379291,0.0,28.30298986893669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.06061443185726,0.0,0.0,0.0,0.0,28.30298986893669,35.37873733617086,0.0,0.0,7.22,7.22,0.0,0.0,73.54949977538237,0.0007952872389877601,7.22,0.0,14.774580637744555,0.0019664273985567448,-7.937149883734005,15.999952472365635,0.2230737757667906,0.0019664273985567448,16.0,82.0,0.0,0.0002562898732242193,0.0,7.22,0.0,-1.1,0.0,0.0025370630535899967,11.5,-1.1,0.0,0.0025370630535899967,4.5 
 01/02  07:00:00,-0.7875000000000001,-7.75446682022786,-7.652976205100347,-7.718852772762217,-7.6499065398123389,-7.731341173906809,-7.565783222376821,1064.9081462478833,0.0,15.010077143055835,2500.6873951013328,0.0,19.28280303275827,1599.3101596038478,0.0,20.48181348835143,2435.919155996098,0.0,19.257851942669057,1692.757292149986,0.0,20.70409839582014,2510.270750594941,0.0,20.195519129371236,0.0,11611.400363811914,0.0,0.0,2641.6805760776608,1777.2816722361186,2572.1331692545966,1918.7450772015155,2714.509968602655,0.0,20.981075107355048,0.0,0.0,0.0,0.0,11611.400363811914,14514.25045476489,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,74.96318234913808,0.39325504707783567,7.219999999999999,0.0,14.963618155537047,0.0019948671124476295,-7.765977649036485,16.06411856575558,0.2230737757667906,0.0019948671124476295,16.0,82.0,0.0,0.00010883232475731437,0.0,7.219999999999999,0.0,-0.7875,0.0,0.002534054057865244,11.5,-0.7875,0.0,0.002534054057865244,4.5 
 01/02  08:00:00,-0.6,-7.655276555989699,-7.570353338602731,-7.627409516902075,-7.5674855671104599,-7.636866364267555,-7.486625273896941,1273.9375270674669,0.0,15.607702871576139,2442.9513093452685,0.0,20.656401298215547,1404.3700531762243,0.0,22.129517725801667,2379.1437276061308,0.0,20.644551974953687,1386.7031905881759,0.0,22.183694002453796,2460.0201986193608,0.0,21.310519925788577,0.0,11055.19072357213,0.0,0.0,2624.9193082960384,1631.0437046459034,2555.8131776129996,1663.3761842239229,2697.7173008185675,0.0,0.0,0.0,0.0,0.0,0.0,11055.19072357213,13818.988404465163,0.0,0.0,7.22,7.22,0.0,0.0,74.78140085642558,0.36531283021875518,7.22,0.0,15.496199523377156,0.002011141957036797,-7.67602891997587,16.50341155004044,0.2230737757667906,0.002011141957036797,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-0.6,0.0,0.002533231373665885,11.5,-0.6,0.0,0.002533231373665885,4.5 
 01/02  09:00:00,-0.225,-7.530480050465516,-7.424675437093775,-7.482423933774251,-7.421816297452818,-7.493095421941309,-7.341758414093455,1261.9788061222753,0.0,16.102592653628134,2416.3210947188565,0.0,21.326448725480348,1124.1200093908729,0.0,22.199875420621397,2350.3107968053966,0.0,21.382632198408748,1147.258550799675,0.0,22.200241264043116,2440.770355935332,0.0,21.809276368686914,0.0,10466.210401594286,0.0,0.0,2606.426283117128,1334.1174212638578,2537.807020719356,1401.149756151597,2679.1807196535798,0.0,0.0,0.0,0.0,0.0,0.0,10466.210401594286,13082.763001992857,0.0,0.0,7.22,7.22,0.0,0.0,74.63574308178124,0.33872438940162205,7.22,0.0,15.980612526092518,0.0020305113565534358,-7.563573399709767,16.987788596159719,0.2230737757667906,0.0020305113565534358,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-0.225,0.0,0.002612881592136647,11.5,-0.225,0.0,0.002612881592136647,4.5 
 01/02  10:00:00,0.375,-7.360742131271591,-7.22112425560952,-7.29445791996559,-7.2177778592365169,-7.309903372351393,-7.130036227081263,1217.3188753317746,0.0,16.599479944987363,2395.1971624357918,0.0,21.87256565063766,905.8652587399855,0.0,22.199280496307958,2308.6527438415698,0.0,22.00877161371731,978.0308340998809,0.0,22.20070445546965,2424.487354511808,0.0,22.100859546029719,0.0,9943.76237633359,0.0,0.0,2587.642819001273,1096.0095874542254,2501.8442158846999,1207.9738874762957,2652.9443906421658,0.0,0.0,0.0,0.0,0.0,0.0,9943.76237633359,12429.702970416987,0.0,0.0,7.22,7.22,0.0,0.0,74.64015810677316,0.32222027581809528,7.22,0.0,16.472885332156076,0.0020577312597978437,-7.406881153460311,17.480010876638415,0.2230737757667906,0.0020577312597978437,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.375,0.0,0.0026847964707677389,11.5,0.375,0.0,0.0026847964707677389,4.5 
 01/02  11:00:00,1.2874999999999999,-7.175762928457589,-7.035851831499327,-7.1202759889119,-7.03204216548987,-7.137174199965192,-6.9357499498443,1143.5997036266008,0.0,17.10934175012551,2227.2976068132377,0.0,22.19373690023884,790.9754596736516,0.0,22.199650198307987,2006.8470521700072,0.0,22.200066836835,855.6086849808855,0.0,22.198663797120284,2201.7147147775547,0.0,22.200160692814685,0.0,8735.180572636149,0.0,0.0,2411.4581123931527,960.580203147955,2186.434635983792,1060.6035742483962,2409.8425495396224,0.0,0.0,0.0,0.0,0.0,0.0,8735.180572636149,10918.975715795184,0.0,0.0,7.22,7.22,0.0,0.0,71.05753345309967,0.1952432622270102,7.22,0.0,16.98342148327136,0.0020922268616305457,-7.223660345080076,17.99048300415469,0.2230737757667906,0.0020922268616305457,16.0,82.0,0.0,0.0,0.0,7.22,0.0,1.2874999999999999,0.0,0.002704664276812239,11.5,1.2874999999999999,0.0,0.002704664276812239,4.5 
 01/02  12:00:00,1.7,-7.004173569628927,-6.885488001770099,-6.969184593854674,-6.881564161401659,-6.98427668001792,-6.781750940946079,1036.7394385017734,0.0,17.592925519030989,1898.6479272658619,0.0,22.19933155664112,663.2479739212209,0.0,22.19973332530381,1716.0715984343675,0.0,22.20022121197044,733.4352524414392,0.0,22.199540118900037,1970.6908783664042,0.0,22.200854183638087,0.0,7601.264554722205,0.0,0.0,2061.550609470197,813.0746110582642,1874.7270993842884,914.557036281095,2154.577623204857,0.0,0.0,0.0,0.0,0.0,0.0,7601.264554722205,9501.580693402757,0.0,0.0,7.22,7.22,0.0,0.0,66.48735554766219,0.11781757789650488,7.22,0.0,17.47474849941396,0.002126699332077871,-7.047786996723959,18.481746047683037,0.2230737757667906,0.002126699332077871,16.0,82.0,0.0,0.0,0.0,7.22,0.0,1.7,0.0,0.002762455757808991,11.5,1.7,0.0,0.002762455757808991,4.5 
 01/02  13:00:00,1.7,-6.883588344868636,-6.823102681752177,-6.890274575841962,-6.819549489398256,-6.8995321329264709,-6.725375857670636,934.4165671040237,0.0,18.04813350500213,1628.0542438642029,0.0,22.199872787168787,579.6030376053068,0.0,22.200630963226887,1496.7810944496962,0.0,22.20035728564249,637.1603692125843,0.0,22.20088732821334,1709.0461770618552,0.0,22.199920937442415,0.0,6624.006969428297,0.0,0.0,1770.7510635564975,710.8436188614478,1635.7424624509409,795.8328759093471,1870.0593113257408,0.0,0.0,0.0,0.0,0.0,0.0,6624.006969428297,8280.008711785373,0.0,0.0,7.22,7.22,0.0,0.0,63.30564143397266,0.08489217493801324,7.22,0.0,17.937273221968924,0.0021555858990364234,-6.911734296984573,18.944217169851564,0.2230737757667906,0.0021555858990364234,16.0,82.0,0.0,0.0,0.0,7.22,0.0,1.7,0.0,0.0028824101065350199,11.5,1.7,0.0,0.0028824101065350199,4.5 
 01/02  14:00:00,0.6375,-6.831390049617388,-6.760725124716632,-6.8032382193492799,-6.757989490327894,-6.807311731756203,-6.677258141608171,841.7387528327026,0.0,18.45992874986492,1623.6988751436816,0.0,22.20040886686161,625.4511473600788,0.0,22.200166310132386,1554.743471680148,0.0,22.199782781589627,655.420308621505,0.0,22.199884176523697,1704.5872650949617,0.0,22.19993709642373,0.0,6849.9028539672549,0.0,0.0,1747.7674238845753,739.5110486606445,1675.5177446034637,793.2951351204413,1844.555619361256,0.0,0.0,0.0,0.0,0.0,0.0,6849.9028539672549,8562.378567459067,0.0,0.0,7.22,7.22,0.0,0.0,63.151764800969548,0.08701477877910846,7.22,0.0,18.363240362055714,0.0021708459290390778,-6.846686804060848,19.37015599649214,0.2230737757667906,0.0021708459290390778,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.6375,0.0,0.003348477488254251,11.5,0.6375,0.0,0.003348477488254251,4.5 
 01/02  15:00:00,-0.375,-6.672297933291612,-6.485588277384375,-6.563581260331041,-6.482112914374838,-6.582015814880912,-6.386894805497846,772.4234241849217,0.0,18.76827596369427,1728.9419570264377,0.0,22.20034773803542,715.3167320389824,0.0,22.200380382552063,1723.035835984907,0.0,22.200066816203095,715.5870415489203,0.0,22.20042445805577,1725.870546319834,0.0,22.20082733557568,0.0,7162.094652897431,0.0,0.0,1837.8987616662442,815.5445331714215,1829.107711302055,836.7646461569914,1848.8355065239842,0.0,0.0,0.0,0.0,0.0,0.0,7162.094652897431,8952.618316121787,0.0,0.0,7.22,7.22,0.0,0.0,64.76304049577684,0.09926345167340411,7.22,0.0,18.70610513376871,0.0021946357613679648,-6.7332105426868,19.712976632461,0.2230737757667906,0.0021946357613679648,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-0.375,0.0,0.003558051475892169,11.5,-0.375,0.0,0.003558051475892169,4.5 
 01/02  16:00:00,0.15,-6.422389034330738,-6.210519174760743,-6.321461014287365,-6.205860748974466,-6.345809575154365,-6.08759835613224,742.0113515069522,0.0,18.903389599155007,1909.2798440725747,0.0,22.199327593464927,814.9195223802719,0.0,22.19902224309142,1925.2100155518122,0.0,22.20057151775442,799.625884864716,0.0,22.200550679247056,1780.829825199601,0.0,22.1999706693517,0.0,7812.601250985888,0.0,0.0,2010.3166155135803,907.8799040844917,2023.6320913398345,912.0935394001467,1894.8556518685196,0.0,0.0,0.0,0.0,0.0,0.0,7812.601250985888,9765.75156373236,0.0,0.0,7.22,7.22,0.0,0.0,66.90877023645776,0.12401703656995433,7.22,0.0,18.88539872034393,0.0022441592022570935,-6.487982160054836,19.89217835281895,0.2230737757667906,0.0022441592022570935,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.15,0.0,0.00359800972726062,11.5,0.15,0.0,0.00359800972726062,4.5 
 01/02  17:00:00,0.6,-6.080404075643337,-5.698512243282069,-5.854050083171057,-5.692295172544711,-5.890425983208109,-5.54008210277405,744.9207349327996,0.0,18.89111964385436,2248.167762241947,0.0,22.20048395666455,959.4476293135268,0.0,22.200916528950324,2228.3709985907469,0.0,22.19669309525719,948.3772883092609,0.0,22.201368103142277,2063.016613524126,0.0,22.19960327276717,0.0,9162.75375881413,0.0,0.0,2348.271619335597,1051.6685800146639,2325.668770228171,1059.9114963557898,2175.9066295322916,0.0,0.0,0.0,0.0,0.0,0.0,9162.75375881413,11453.442198517661,0.0,0.0,7.22,7.22,0.0,0.0,72.03317394122229,0.22948861381609204,7.22,0.0,18.905010221086437,0.0023043776601686875,-6.187095569091333,19.91167817145096,0.2230737757667906,0.0023043776601686875,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.6,0.0,0.003692442509488016,11.5,0.6,0.0,0.003692442509488016,4.5 
 01/02  18:00:00,-0.15,-5.494885204641356,-5.076917246956886,-5.308609822972211,-5.068003300495094,-5.3625555849941108,-4.862759585008019,766.7075071358004,0.0,18.794269719467186,2329.1554285257759,0.0,22.200755116926428,984.9512491769546,0.0,22.19944661422546,2280.704875310099,0.0,22.19836126957931,982.56622946272,0.0,22.200147964809493,2002.4852438335659,0.0,22.20035566150695,0.0,8946.891005810936,0.0,0.0,2432.755259849522,1080.421572273313,2381.465135005399,1098.054609618256,2119.3529993768299,0.0,0.0,0.0,0.0,0.0,0.0,8946.891005810936,11183.61375726367,0.0,0.0,7.22,7.22,0.0,0.0,73.50505030120802,0.25349266517238,7.22,0.0,18.822974615303197,0.0024134550059967156,-5.652651511106737,19.82944033384064,0.2230737757667906,0.0024134550059967156,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-0.15,0.0,0.0037234687107508405,11.5,-0.15,0.0,0.0037234687107508405,4.5 
 01/02  19:00:00,0.15,-5.054748040136949,-4.821385936799929,-5.022209146198924,-4.812317733484017,-5.055774656130547,-4.597740314868551,795.8600677840393,0.0,18.666023386335078,2290.223699286933,0.0,22.19929292328669,972.2482723665373,0.0,22.199846524637615,2236.105384514499,0.0,22.200861116405706,971.296616052226,0.0,22.201084480075147,1905.123237716052,0.0,22.200138179955404,0.0,8874.136265155674,0.0,0.0,2399.4151500030027,1072.843543424414,2342.480030218241,1092.9857094209886,2028.3061369918847,0.0,0.0,0.0,0.0,0.0,0.0,8874.136265155674,11092.67033144459,0.0,0.0,7.22,7.22,0.0,0.0,72.40548046175118,0.22054604742975043,7.22,0.0,18.69892918174862,0.0025254533008308075,-5.139519510388139,19.70518733054686,0.2230737757667906,0.0025254533008308075,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.15,0.0,0.003737342678563341,11.5,0.15,0.0,0.003737342678563341,4.5 
 01/02  20:00:00,0.9125000000000001,-4.761920288842709,-4.54460269699434,-4.699371943395016,-4.53673942087312,-4.7225044036164489,-4.337710357973361,822.9553518821979,0.0,18.546403175423046,2290.312104867271,0.0,22.201104387941144,973.203732655968,0.0,22.199197409279046,2230.0590160296799,0.0,22.200268525461185,972.9370878652712,0.0,22.199246181958978,1929.6294745769088,0.0,22.200212527683168,0.0,8912.204119688551,0.0,0.0,2405.1434674338759,1078.851084640297,2341.824029281573,1100.6716248076323,2059.089069661195,0.0,0.0,0.0,0.0,0.0,0.0,8912.204119688551,11140.255149610688,0.0,0.0,7.22,7.22,0.0,0.0,72.33126499305557,0.21979349343050803,7.22,0.0,18.573231870262565,0.0025936322563075906,-4.8379450979034079,19.579363704641009,0.2230737757667906,0.0025936322563075906,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.9125000000000001,0.0,0.003753342275446247,11.5,0.9125000000000001,0.0,0.003753342275446247,4.5 
 01/02  21:00:00,1.4749999999999999,-4.54074467442391,-4.341617264862066,-4.473656568992518,-4.3345701954891659,-4.49314579997571,-4.14789949783798,443.8194225464582,0.0,18.1606784355247,2.5361141529751878,17.1657398453312,19.564000195348048,0.0,20.114763757890054,19.729281866946044,1.9825855822341652,17.55098450144271,19.594980106496466,0.0044824797001439269,23.89697689460447,19.720584732068788,0.0,68.7736333579239,20.618825393456633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,72.2769674880736,0.0,7.219999999999999,0.0,18.224638141320214,0.002657322962632778,-4.569460465212526,19.230652004858724,0.2230737757667906,0.002657322962632778,16.0,81.99999999999999,0.0,0.0,0.0,7.219999999999999,0.0,1.4749999999999999,0.0,0.003865634639305876,11.5,1.4749999999999999,0.0,0.003865634639305876,4.5 
 01/02  22:00:00,2.0125,-4.243294657629955,-4.026721982487183,-4.155180734429916,-4.020148589693397,-4.178079985427188,-3.8417245212903619,298.6114063056974,0.0,17.60578979137901,12.086738340832142,0.0,18.44875947272724,2.1720458988494615,0.0,18.670288536528223,10.715348382483683,0.0,18.473403128236734,2.6252362669713138,0.0,18.67029953835281,0.0,47.80050052375148,19.688844852788369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,72.2769674880736,0.0,7.22,0.0,17.718220079939845,0.0027165292243060245,-4.3208741508106069,18.724124305333157,0.2230737757667906,0.0027165292243060245,16.0,81.99999999999999,0.0,0.0,0.0,7.22,0.0,2.0125,0.0,0.004021301391294823,11.5,2.0125,0.0,0.004021301391294823,4.5 
 01/02  23:00:00,0.825,-3.9713744483679145,-3.8526180118357868,-3.972828333119131,-3.846382025136985,-3.9921169986021285,-3.6764981144887867,305.2807152211295,0.0,17.204387259200847,7.904113202574422,0.0,18.123440678607936,0.5730342205106354,0.51230418125553,18.301990974392746,6.792331149976633,0.0,18.144583882386937,0.6828469192772957,0.6142878789000861,18.30209052160965,0.0,58.39260850178752,19.48186852315102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,72.2769674880736,0.0,7.22,0.0,17.297722165574098,0.0027866718241858544,-4.029518535777358,18.30349653036884,0.2230737757667906,0.0027866718241858544,16.0,81.99999999999999,0.0,0.0,0.0,7.22,0.0,0.825,0.0,0.0038753028549207808,11.5,0.825,0.0,0.0038753028549207808,4.5 
 01/02  24:00:00,0.0,-3.8609998257576656,-3.8152740680203545,-3.881330986435334,-3.810718758837547,-3.885248031348587,-3.6726118190086116,327.19740597096088,0.0,16.86006818507864,4.305798923995553,0.0,17.852091548813193,0.0,2.458256801884801,18.01109677981918,3.3169309484020745,0.0,17.872574737117604,0.0,2.9210601837551168,18.010056803400276,0.0,67.34582763250927,19.30921957101595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,72.2769674880736,0.0,7.22,0.0,16.944470641190457,0.002824066699003932,-3.8773657323376509,17.950175786817938,0.2230737757667906,0.002824066699003932,16.0,81.99999999999999,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0037541769872746074,11.5,0.0,0.0,0.0037541769872746074,4.5 
