minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
855,-0.042387955,331.00427,305.7602,-0.042387955,331.00378,0.0,0.0,294.24335,273.75,318.15186,-8.515177e-05,330.70303,330.63547,5.7321855e-18,2.2592515e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,0.0,51300.0,-4431.722355691115,-4494.1885,-4494.1016,0.0,0.0,0.0,-8988.29,0.0,0.0,-0.016662598
870,-0.04238797,331.0096,309.1378,-0.04238797,331.00928,0.0,0.0,294.21744,273.75,313.05713,-8.51518e-05,330.70657,330.63922,1.7068072e-18,-1.1260803e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30327,0.0,52200.0,-1401.7038910270508,-3893.8298,-3893.77,0.0,0.0,0.0,-7787.5996,0.0,0.0,-0.04257202
885,-0.042387985,331.01187,312.22745,-0.042387985,331.01163,0.0,0.0,294.20087,273.75,308.06827,-8.515183e-05,330.71005,330.6429,4.64605e-20,-2.442647e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30329,0.0,53100.0,1487.4793480743165,-3344.1824,-3344.139,0.0,0.0,0.0,-6688.3213,0.0,0.0,-0.059143066
900,-0.042388003,331.01062,314.76425,-0.042388003,331.01044,0.0,0.0,294.17865,273.75,303.54218,-8.515186e-05,330.71338,330.64645,1.3399037e-17,7.687954e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30332,0.0,54000.0,4013.439018554221,-2892.3347,-2892.3022,0.0,0.0,0.0,-5784.6367,0.0,0.0,-0.08135986
915,-0.042388026,331.005,316.45444,-0.042388026,331.0049,0.0,0.0,294.15625,273.75,299.9148,-8.5151914e-05,330.71652,330.64984,-1.7842162e-17,1.2039558e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,54900.0,5915.205273922641,-2590.4333,-2590.417,0.0,0.0,0.0,-5180.8506,0.0,0.0,-0.103759766
930,-0.04238805,330.99457,317.28436,-0.04238805,330.9945,0.0,0.0,294.13248,273.75,297.28802,-8.5151965e-05,330.7194,330.65298,-3.6609657e-18,1.486156e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30339,0.0,55800.0,7151.455376680716,-2440.8252,-2440.8145,0.0,0.0,0.0,-4881.6396,0.0,0.0,-0.12753296
945,-0.042388078,330.97845,317.33273,-0.042388078,330.9784,0.0,0.0,294.11108,273.75,295.67944,-8.5152016e-05,330.7219,330.65582,2.5546687e-18,-2.1393002e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30344,0.0,56700.0,7744.049395205899,-2429.3467,-2429.336,0.0,0.0,0.0,-4858.6826,0.0,0.0,-0.14892578
960,-0.042388108,330.95596,316.85934,-0.042388108,330.95593,0.0,0.0,294.08484,273.75,294.81964,-8.515208e-05,330.724,330.6583,-6.1365357e-20,2.3386315e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30348,0.0,57600.0,7882.251815613239,-2509.6216,-2509.6162,0.0,0.0,0.0,-5019.238,0.0,0.0,-0.1751709
975,-0.04238814,330.9267,316.1017,-0.04238814,330.92667,0.0,0.0,294.0611,273.76407,294.40558,-8.515214e-05,330.72562,330.66034,-6.371264e-18,1.7301116e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303535,0.0,58500.0,7759.384287315774,-2639.2944,-2639.289,0.0,0.0,0.0,-5278.5835,0.0,0.0,-0.19891357
990,-0.042388175,330.88922,315.23294,-0.042388175,330.8892,0.0,0.0,294.03644,273.7875,294.2384,-8.5152205e-05,330.72656,330.66177,9.430866e-19,1.0418627e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30359,0.0,59400.0,7508.470861979699,-2787.293,-2787.2874,0.0,0.0,0.0,-5574.58,0.0,0.0,-0.22357178
