minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
87060,-0.04238801,341.86935,325.76526,-0.04238801,341.93887,0.0,0.0,294.23666,277.05,306.95007,-8.5151885e-05,340.20013,341.88666,-4.5263995e-20,-2.7566404e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30333,5223600.0,6729.023789625188,-2867.0063,-2879.3828,0.0,0.0,0.0,-5746.389,0.0,0.0,-0.023345947
87075,-0.04238804,341.92798,329.26953,-0.04238804,341.97488,0.0,0.0,294.20358,277.33707,301.58432,-8.515194e-05,340.24124,341.88776,-4.467185e-19,-5.174502e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303375,5224500.0,9901.28806033157,-2253.5806,-2261.9312,0.0,0.0,0.0,-4515.5117,0.0,0.0,-0.056427002
87090,-0.04238807,341.97894,331.16815,-0.04238807,342.01062,0.0,0.0,294.17078,277.7288,297.96677,-8.5152e-05,340.2822,341.88907,4.1022466e-19,-7.216702e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30342,5225400.0,11874.090624673083,-1924.6439,-1930.2834,0.0,0.0,0.0,-3854.9272,0.0,0.0,-0.0892334
87105,-0.042388104,342.0235,331.71985,-0.042388104,342.0449,0.0,0.0,294.1387,278.05612,295.9053,-8.515207e-05,340.32297,341.89062,2.3890651e-18,-7.393766e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303474,5226300.0,12808.66656144135,-1834.3591,-1838.1676,0.0,0.0,0.0,-3672.5269,0.0,0.0,-0.12130737
87120,-0.042388134,342.062,331.39496,-0.042388134,342.0765,0.0,0.0,294.1085,278.15,294.9153,-8.515213e-05,340.36337,341.89233,-1.8394527e-19,9.563644e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30353,5227200.0,13046.542116925686,-1899.0573,-1901.638,0.0,0.0,0.0,-3800.6953,0.0,0.0,-0.15151978
87135,-0.04238817,342.09457,330.6366,-0.04238817,342.1044,0.0,0.0,294.07693,278.03543,294.48926,-8.5152205e-05,340.40338,341.89417,-5.1680275e-19,1.6399676e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30358,5228100.0,12927.707624713847,-2039.8673,-2041.6168,0.0,0.0,0.0,-4081.4841,0.0,0.0,-0.18307495
87150,-0.042388204,342.12088,329.7058,-0.042388204,342.12756,0.0,0.0,294.0463,277.8736,294.3128,-8.515227e-05,340.44275,341.8961,-9.931733e-20,2.816076e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303635,5229000.0,12657.93808344471,-2210.2605,-2211.4504,0.0,0.0,0.0,-4421.711,0.0,0.0,-0.2137146
87165,11.4211035,343.87827,294.17465,0.09622624,341.38376,6.324133,0.0,294.02194,277.7,338.40176,0.011568393,343.8351,341.19647,0.99969906,1.3030995e-15,0.60651517,0.0,984539.0,0.0,343.15,343.15,-4006.5376,5229900.0,2148873.6958408365,2384214.2,19079.57,984539.0,0.0,6.324133,2403293.8,984539.0,984545.3,-0.23806763
87180,5.482328,323.33606,294.5651,5.4823666,345.11038,2.7012517,2.6017487,294.08847,277.55,342.67828,0.011013308,322.24252,344.94955,0.7671442,1.0,0.0,0.21326673,0.0,214434.36,343.15,343.15,-4139.6147,5230800.0,2225518.504313965,662473.9,1163852.8,0.0,214434.36,5.3030005,1826326.6,214434.36,214439.66,-0.1715393
87195,5.2785516,303.95557,295.7499,5.278552,342.7071,2.586679,2.4913538,294.21213,277.42465,325.10883,0.010603909,303.96542,342.78897,0.995467,1.0,1.0,1.0,1623272.0,1005475.0,343.14996,343.14996,-4126.196,5231700.0,1307541.0511400662,181918.75,1041036.94,1623272.0,1005475.0,5.0780325,1222955.8,2628747.0,2628752.0,-0.04788208
87210,7.4545555,344.6334,296.3161,7.4545555,339.73373,3.7570739,3.616442,294.3186,277.30045,343.67725,0.014975212,344.96823,339.49127,0.99900186,1.0,0.97849053,0.074089825,1588356.2,74495.47,343.1499,343.1499,-4139.0547,5232600.0,2978821.303434131,1512772.5,1359368.5,1588356.2,74495.47,7.373516,2872141.0,1662851.8,1662859.1,0.05859375
87225,9.301242,346.99805,296.1836,9.301242,346.0084,4.7068577,4.5244355,294.41748,277.17603,346.00226,0.018684959,346.92627,346.0368,0.99900186,1.0,0.46928847,0.15380844,761782.8,154650.55,343.14987,343.14987,-4062.4248,5233500.0,3909610.767357185,1985077.5,1946416.5,761782.8,154650.55,9.231293,3931494.0,916433.4,916442.6,0.1574707
87240,7.528731,342.00674,295.80743,7.5287313,342.3062,3.814538,3.671943,294.48978,277.05,344.4706,0.01512422,341.79855,342.23798,0.99900186,1.0,0.0,0.0,0.0,0.0,343.14987,343.14987,-4158.391,5234400.0,3091169.0114661497,1460853.1,1470322.6,0.0,0.0,7.4864807,2931175.8,0.0,7.4864807,0.22976685
87255,-0.042387918,341.6537,296.04327,-0.042387918,342.14297,-9.8e-44,-9.8e-44,294.52267,276.9206,343.92163,-8.5151696e-05,341.20844,342.0129,-1.808512e-14,-1.8131337e-14,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5235300.0,-17123.07785979661,-8119.988,-8207.096,0.0,0.0,-1.96e-43,-16327.084,0.0,-1.96e-43,0.2626648
87270,-0.04238768,341.87402,296.04327,-0.04238768,342.20346,0.0,0.0,294.52863,276.7822,343.92163,-8.5151216e-05,341.23337,342.01505,-1.0090812e-20,-9.7308194e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.30274,5236200.0,-17122.981294156325,-8159.1685,-8217.817,0.0,0.0,0.0,-16376.986,0.0,0.0,0.26861572
87285,-0.042387918,342.035,296.04327,-0.042387918,342.25705,0.0,0.0,294.52185,276.6277,343.92163,-8.515169e-05,341.25854,342.01743,-3.7339828e-20,1.01838903e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5237100.0,-17123.076396680848,-8187.873,-8227.404,0.0,0.0,0.0,-16415.277,0.0,0.0,0.26184082
87300,-0.042387918,342.1564,296.04327,-0.042387918,342.30624,0.0,0.0,294.50714,276.45,343.92163,-8.515169e-05,341.2841,342.02008,-4.7306e-41,4.09126e-40,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5238000.0,-17123.076396680848,-8209.485,-8236.162,0.0,0.0,0.0,-16445.648,0.0,0.0,0.24713135
87315,-0.042387918,342.25122,296.04327,-0.042387918,342.3527,0.0,0.0,294.4883,276.15155,343.92163,-8.515169e-05,341.31,342.02298,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5238900.0,-17123.076396680848,-8226.366,-8244.431,0.0,0.0,0.0,-16470.797,0.0,0.0,0.228302
87330,-0.042387918,342.32877,296.04327,-0.042387918,342.3975,0.0,0.0,294.46664,275.7125,343.92163,-8.515169e-05,341.3362,342.02615,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5239800.0,-17123.076396680848,-8240.172,-8252.406,0.0,0.0,0.0,-16492.578,0.0,0.0,0.20663452
87345,-0.042387918,342.39468,296.04327,-0.042387918,342.4412,0.0,0.0,294.4428,275.2422,343.92163,-8.515169e-05,341.3628,342.0296,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5240700.0,-17123.076396680848,-8251.907,-8260.187,0.0,0.0,0.0,-16512.094,0.0,0.0,0.1828003
87360,-0.042387918,342.45258,296.04327,-0.042387918,342.48407,0.0,0.0,294.41788,274.85,343.92163,-8.515169e-05,341.38968,342.0333,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5241600.0,-17123.076396680848,-8262.213,-8267.82,0.0,0.0,0.0,-16530.033,0.0,0.0,0.15786743
87375,-0.042387918,342.50482,296.04327,-0.042387918,342.52612,0.0,0.0,294.39166,274.52814,343.92163,-8.515169e-05,341.41687,342.03723,5.7751346e-19,-4.2610813e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5242500.0,-17123.076396680848,-8271.515,-8275.307,0.0,0.0,0.0,-16546.82,0.0,0.0,0.13165283
87390,-0.042387918,342.5527,296.04517,-0.042387918,342.56714,0.0,0.0,294.36353,274.21667,343.91904,-8.5151696e-05,341.4443,342.04138,1.7988126e-18,2.1549252e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5243400.0,-17121.473469623892,-8279.702,-8282.271,0.0,0.0,0.0,-16561.973,0.0,0.0,0.103515625
87405,-0.04238792,342.59692,296.10562,-0.04238792,342.60672,0.0,0.0,294.3336,273.94687,343.83615,-8.5151696e-05,341.47195,342.0458,1.72365e-20,1.1091549e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,5244300.0,-17070.20938362902,-8276.8125,-8278.557,0.0,0.0,0.0,-16555.37,0.0,0.0,0.07357788
