minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
44040,7.2138596,325.35226,297.11166,7.21386,324.9972,3.6387703,3.5031512,294.36246,272.05,325.97427,0.014491686,325.32474,324.967,0.9991584,1.0,0.32322943,0.07612191,524689.25,76538.68,324.278,324.278,-4154.8535,2642400.0,1756725.0525015083,855639.7,844881.7,524689.25,76538.68,7.1419215,1700521.4,601227.94,601235.06,0.10244751
44055,7.3776684,321.90106,296.89267,7.3776684,321.64493,3.7233908,3.5842876,294.33737,271.91406,322.48785,0.014820755,321.91168,321.62485,0.9991584,1.0,0.29635057,0.06865237,481057.56,69028.24,320.945,320.945,-4148.902,2643300.0,1593227.8649097213,774915.25,766978.6,481057.56,69028.24,7.307678,1541893.9,550085.8,550093.1,0.07736206
44070,7.636353,318.2313,296.77472,7.6363535,318.1761,3.8735018,3.7285178,294.2926,271.7125,319.11514,0.0153404195,318.20428,318.1429,0.9991584,1.0,0.26659226,0.060214475,432751.75,60544.152,317.612,317.612,-4157.947,2644200.0,1439388.1709631274,688169.9,686399.3,432751.75,60544.152,7.6020193,1374569.2,493295.9,493303.5,0.032592773
44085,6.301165,307.07095,296.7511,6.5857816,316.7295,3.2131639,3.094094,294.2496,271.5297,313.15216,0.012944082,306.96457,316.65854,0.014576172,1.0,0.0,0.049171228,0.0,49440.438,314.279,314.279,-4143.706,2645100.0,891646.0906792736,273113.84,552608.0,0.0,49440.438,6.3072577,825721.9,49440.438,49446.746,-0.010406494
44100,5.634737,301.73184,296.78192,5.8923697,314.12515,2.8446686,2.7396333,294.19073,271.45,308.5363,0.011578213,301.6436,314.2032,0.014576172,1.0,0.0,0.14934172,0.0,150159.36,315.947,315.947,-4133.044,2646000.0,571597.0478722965,117144.3,429209.47,0.0,150159.36,5.584302,546353.75,150159.36,150164.94,-0.0692749
44115,6.2902746,298.73502,296.77942,6.574461,317.26297,3.2036061,3.0848362,294.12366,271.45,308.27335,0.012921772,298.7133,317.2665,0.014576172,1.0,0.0,0.16880983,0.0,169734.08,317.615,317.615,-4138.819,2646900.0,623791.9955911536,51665.22,565606.9,0.0,169734.08,6.2884426,617272.1,169734.08,169740.36,-0.13635254
44130,7.0170646,298.16418,296.7558,7.329475,318.5038,3.6093056,3.4747083,294.05264,271.45,308.34976,0.014410146,298.16025,318.52756,0.014576172,1.0,0.0,0.21526599,0.0,216444.56,319.283,319.283,-4146.033,2647800.0,701696.9553982108,41507.496,669486.5,0.0,216444.56,7.084014,710994.0,216444.56,216451.64,-0.20736694
44145,7.9241943,306.97348,296.86304,7.9241943,327.9499,4.0280886,3.8767061,293.98416,271.45,309.21045,0.015918653,308.20282,329.1564,0.9993259,1.0,1.0,1.0,1623272.0,1005475.0,320.395,320.395,-4152.6436,2648700.0,825527.5328019706,336491.9,1034620.75,1623272.0,1005475.0,7.9047947,1371112.6,2628747.0,2628755.0,-0.2758484
44160,8.413184,321.2278,297.29385,8.413184,318.1932,4.30701,4.144189,293.95068,271.45,321.81284,0.01690097,321.28696,318.01624,0.9993274,1.0,0.7778023,0.096549,1262584.6,97077.61,322.619,322.619,-4158.733,2649600.0,1740457.1939155404,845715.44,738486.5,1262584.6,97077.61,8.451199,1584202.0,1359662.2,1359670.8,-0.30932617
44175,8.658821,323.34787,298.66757,8.658821,325.08743,4.4484515,4.279726,293.94775,271.45,323.02264,0.01739442,323.37134,325.15875,0.9993274,1.0,0.8431749,0.33472556,1368702.1,336558.2,324.287,324.287,-4161.69,2650500.0,1779297.8532623465,897549.56,960812.3,1368702.1,336558.2,8.728178,1858361.9,1705260.2,1705269.0,-0.31225586
